ptf_id,lat,lon,Variable_id,Variable_nameShort,Variable_firstMeasured,Variable_lastMeasured,time_delta,Variable_name,Variable_canonicalUnit,Variable_description,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
481635.0,18.6,116.0,1.0,SUB_SAL,2007-10-17T03:50:18,2015-10-18T15:53:11,2923.502002314815,Ocean salinity,1e-3,3D field of salinity of the ocean,0.0,75.84005787037037,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481635.0,18.6,116.0,3.0,SUB_PRESS,2007-10-17T03:50:18,2008-09-22T02:07:11,340.9283912037037,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,75.84005787037037,265.0883101851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481635.0,18.6,116.0,3.0,SUB_PRESS,2007-10-17T03:50:18,2008-09-22T02:07:11,340.9283912037037,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,75.84005787037037,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481635.0,18.6,116.0,3.0,SUB_PRESS,2007-10-17T03:50:18,2015-10-18T15:53:11,2923.502002314815,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,75.84005787037037,265.0883101851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481635.0,18.6,116.0,3.0,SUB_PRESS,2007-10-17T03:50:18,2015-10-18T15:53:11,2923.502002314815,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,75.84005787037037,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481635.0,18.6,116.0,31.0,SUB_T,2007-10-17T03:50:18,2015-10-18T15:53:11,2923.502002314815,Ocean temperature,K,3D field of temperature of the ocean Requested in upper and deep ocean.,0.0,75.84005787037037,365.0,365.0,365.0,365.0,365.0,365.0,365.0,290.66192129629627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481637.0,13.2,115.6,1.0,SUB_SAL,2007-10-13T01:29:13,2015-08-31T23:56:23,2879.935532407407,Ocean salinity,1e-3,3D field of salinity of the ocean,0.0,79.9380324074074,365.0,365.0,365.0,365.0,365.0,365.0,365.0,242.99747685185187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481637.0,13.2,115.6,1.0,SUB_SAL,2007-10-13T01:29:13,2015-08-31T23:56:23,2879.935532407407,Ocean salinity,1e-3,3D field of salinity of the ocean,0.0,79.9380324074074,109.03626157407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481637.0,13.2,115.6,1.0,SUB_SAL,2007-10-13T01:29:13,2008-04-19T00:52:14,188.97431712962964,Ocean salinity,1e-3,3D field of salinity of the ocean,0.0,79.9380324074074,365.0,365.0,365.0,365.0,365.0,365.0,365.0,242.99747685185187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481637.0,13.2,115.6,1.0,SUB_SAL,2007-10-13T01:29:13,2008-04-19T00:52:14,188.97431712962964,Ocean salinity,1e-3,3D field of salinity of the ocean,0.0,79.9380324074074,109.03626157407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481637.0,13.2,115.6,3.0,SUB_PRESS,2007-10-13T01:29:13,2008-04-19T00:52:14,188.97431712962964,Pressure,dbar,Pressure(depth) measured by CTD.,0.0,79.9380324074074,109.03626157407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481637.0,13.2,115.6,31.0,SUB_T,2007-10-13T01:29:13,2015-08-31T23:56:23,2879.935532407407,Ocean temperature,K,3D field of temperature of the ocean Requested in upper and deep ocean.,0.0,79.9380324074074,365.0,365.0,365.0,365.0,365.0,365.0,365.0,242.99747685185187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481637.0,13.2,115.6,31.0,SUB_T,2007-10-13T01:29:13,2015-08-31T23:56:23,2879.935532407407,Ocean temperature,K,3D field of temperature of the ocean Requested in upper and deep ocean.,0.0,79.9380324074074,109.03626157407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481637.0,13.2,115.6,31.0,SUB_T,2007-10-13T01:29:13,2008-04-19T00:52:14,188.97431712962964,Ocean temperature,K,3D field of temperature of the ocean Requested in upper and deep ocean.,0.0,79.9380324074074,365.0,365.0,365.0,365.0,365.0,365.0,365.0,242.99747685185187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
