ptf_id,lat,lon,Variable_id,Variable_nameShort,Variable_firstMeasured,Variable_lastMeasured,time_delta,Variable_name,Variable_canonicalUnit,Variable_description
1021939.0,21.4733,119.7267,2396.0,SST,2015-09-22T08:54:00,2016-05-07T21:29:00,228.52430555555557,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1022726.0,14.79,112.09,2396.0,SST,2015-09-22T08:54:00,2016-05-07T21:29:00,228.52430555555557,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025475.0,14.9633,114.8767,2396.0,SST,2015-09-22T08:54:00,2016-05-07T21:29:00,228.52430555555557,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1020520.0,8.6483,109.56,2396.0,SST,2016-02-04T00:00:00,2016-02-29T18:00:00,25.75,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1021252.0,13.205,117.655,2396.0,SST,2016-02-04T00:00:00,2016-02-29T18:00:00,25.75,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025496.0,12.0667,114.8833,2396.0,SST,2016-02-04T00:00:00,2016-02-29T18:00:00,25.75,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1020553.0,10.44,111.06,2396.0,SST,2016-02-04T00:00:00,2016-02-29T18:00:00,25.75,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025769.0,18.8983,118.1583,2396.0,SST,2016-02-04T00:00:00,2016-02-29T18:00:00,25.75,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1022037.0,10.48,111.0717,2396.0,SST,2016-02-04T00:00:00,2016-02-29T18:00:00,25.75,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025509.0,13.6967,113.73,2396.0,SST,2016-02-04T00:00:00,2016-02-29T18:00:00,25.75,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1020628.0,13.69,118.16,2396.0,SST,2016-02-04T00:00:00,2016-02-29T18:00:00,25.75,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1022093.0,10.2,108.72,2396.0,SST,2016-02-04T00:00:00,2016-02-29T18:00:00,25.75,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1022862.0,10.55,112.41,2396.0,SST,2016-02-04T00:00:00,2016-02-29T18:00:00,25.75,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1020659.0,21.4733,119.7267,2396.0,SST,2016-02-04T00:00:00,2016-02-29T18:00:00,25.75,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1022891.0,11.76,110.04,2396.0,SST,2016-02-04T00:00:00,2016-02-29T18:00:00,25.75,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025528.0,21.205,119.4633,2396.0,SST,2015-12-01T14:27:00,2015-12-25T00:00:00,23.397916666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1020683.0,12.13,114.83,2396.0,SST,2015-12-01T14:27:00,2015-12-25T00:00:00,23.397916666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025544.0,21.1183,119.4317,2396.0,SST,2015-12-01T14:27:00,2015-12-25T00:00:00,23.397916666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025828.0,12.185,112.4917,2396.0,SST,2015-12-01T14:27:00,2015-12-25T00:00:00,23.397916666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1020748.0,13.2,113.35,2396.0,SST,2015-12-01T14:27:00,2015-12-25T00:00:00,23.397916666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1026148.0,15.85,115.6867,2396.0,SST,2015-12-01T14:27:00,2015-12-25T00:00:00,23.397916666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1021508.0,18.91,118.15,2396.0,SST,2015-12-01T14:27:00,2015-12-25T00:00:00,23.397916666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1021529.0,8.6,105.83,2396.0,SST,2015-12-01T14:27:00,2015-12-25T00:00:00,23.397916666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1021548.0,16.78,116.58,2396.0,SST,2015-12-01T14:27:00,2015-12-25T00:00:00,23.397916666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1022262.0,21.1967,119.4567,2396.0,SST,2015-12-01T14:27:00,2015-12-25T00:00:00,23.397916666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025862.0,13.6217,113.645,2396.0,SST,2015-12-01T14:27:00,2015-12-25T00:00:00,23.397916666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1021595.0,13.3933,118.2083,2396.0,SST,2015-12-01T14:27:00,2015-12-25T00:00:00,23.397916666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025871.0,11.94,110.19,2396.0,SST,2015-12-01T14:27:00,2015-12-25T00:00:00,23.397916666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1026201.0,14.9967,114.9067,2396.0,SST,2015-12-01T14:27:00,2015-12-25T00:00:00,23.397916666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1026217.0,21.205,119.4417,2396.0,SST,2015-12-01T14:27:00,2015-12-25T00:00:00,23.397916666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1026582.0,10.16,110.89,2396.0,SST,2016-02-19T00:00:00,2016-02-19T23:00:00,0.9583333333333334,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1026589.0,10.23,110.13,2396.0,SST,2016-02-19T00:00:00,2016-02-19T23:00:00,0.9583333333333334,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1026591.0,16.96,114.45,2396.0,SST,2016-02-19T00:00:00,2016-02-19T23:00:00,0.9583333333333334,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025911.0,18.8633,118.1467,2396.0,SST,2016-02-19T00:00:00,2016-02-19T23:00:00,0.9583333333333334,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025927.0,8.6217,107.5167,2396.0,SST,2016-02-19T00:00:00,2016-02-19T23:00:00,0.9583333333333334,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1026244.0,12.2267,112.5183,2396.0,SST,2016-02-19T00:00:00,2016-02-19T23:00:00,0.9583333333333334,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1026593.0,16.97,116.04,2396.0,SST,2016-02-19T00:00:00,2016-02-19T23:00:00,0.9583333333333334,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1026610.0,13.45,111.94,2396.0,SST,2016-02-19T01:00:00,2016-07-06T14:00:00,138.54166666666666,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1026613.0,14.89,114.66,2396.0,SST,2016-02-19T01:00:00,2016-07-06T14:00:00,138.54166666666666,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025947.0,10.4567,111.05,2396.0,SST,2016-02-19T01:00:00,2016-07-06T14:00:00,138.54166666666666,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1026248.0,15.0033,114.9067,2396.0,SST,2016-02-19T01:00:00,2016-07-06T14:00:00,138.54166666666666,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1026267.0,8.5833,109.5067,2396.0,SST,2016-02-19T01:00:00,2016-07-06T14:00:00,138.54166666666666,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1026645.0,21.38,119.34,2396.0,SST,2016-02-19T01:00:00,2016-07-06T14:00:00,138.54166666666666,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1026648.0,12.36,112.43,2396.0,SST,2016-02-19T01:00:00,2016-07-06T14:00:00,138.54166666666666,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025570.0,12.0867,112.4033,2396.0,SST,2016-02-19T01:00:00,2016-07-06T14:00:00,138.54166666666666,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025995.0,21.0933,119.3983,2396.0,SST,2016-02-19T01:00:00,2016-07-06T14:00:00,138.54166666666666,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1026016.0,10.505,111.0883,2396.0,SST,2016-02-19T01:00:00,2016-07-06T14:00:00,138.54166666666666,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1026668.0,14.95,112.8,2396.0,SST,2016-02-04T00:00:00,2016-03-06T23:00:00,31.95833333333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025605.0,8.6117,109.5183,2396.0,SST,2016-02-04T00:00:00,2016-02-17T19:00:00,13.791666666666666,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1026045.0,16.7517,116.5167,2396.0,SST,2016-02-04T00:00:00,2016-02-17T19:00:00,13.791666666666666,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025445.0,13.6383,113.6967,2396.0,SST,2016-05-03T03:42:24,2018-01-13T01:54:01,619.9247337962963,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025450.0,13.5617,113.6317,2396.0,SST,2016-05-03T03:42:24,2018-01-13T01:54:01,619.9247337962963,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025724.0,11.11,109.77,2396.0,SST,2016-05-03T03:42:24,2018-01-13T01:54:01,619.9247337962963,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1028353.0,21.13,118.68,2396.0,SST,2016-05-03T03:42:24,2018-01-13T01:54:01,619.9247337962963,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1028300.0,21.4,120.0833,2396.0,SST,2018-07-25T11:00:00,2019-02-14T06:00:00,203.79166666666663,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1028307.0,20.1333,119.95,2396.0,SST,2018-07-25T11:00:00,2019-02-14T06:00:00,203.79166666666663,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1028334.0,18.575,119.795,2396.0,SST,2018-07-25T11:00:00,2019-02-14T06:00:00,203.79166666666663,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1098867.0,14.8933,115.8833,2396.0,SST,2017-01-10T17:00:00,2017-04-05T14:00:00,84.875,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1098947.0,14.92,116.6933,2396.0,SST,2017-01-10T16:00:00,2017-02-01T13:00:00,21.875,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1106710.0,21.7567,118.7,2396.0,SST,2017-01-10T16:00:00,2017-02-01T13:00:00,21.875,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1136090.0,23.01,121.5,2396.0,SST,2017-06-25T00:00:00,2017-07-25T19:30:00,30.8125,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1028514.0,8.0,107.28,2396.0,SST,2016-05-12T00:01:00,2016-09-01T08:00:00,112.3326388888889,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1028534.0,12.68,116.82,2396.0,SST,2016-05-12T00:00:00,2019-09-09T16:00:00,1215.6666666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1028539.0,14.8,112.7917,2396.0,SST,2016-05-12T00:00:00,2016-05-26T20:00:00,14.833333333333334,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1028547.0,9.5333,108.2333,2396.0,SST,2016-05-09T03:00:00,2016-08-30T01:00:00,112.91666666666669,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1028553.0,16.96,115.97,2396.0,SST,2018-08-07T00:00:00,2018-08-07T16:00:00,0.6666666666666666,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1028556.0,16.98,116.06,2396.0,SST,2018-08-07T00:00:00,2018-08-07T16:00:00,0.6666666666666666,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1028564.0,10.24,110.17,2396.0,SST,2016-05-12T00:00:00,2016-12-06T20:00:00,208.83333333333331,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1111355.0,20.51,120.46,2396.0,SST,2017-06-23T18:18:54,2019-04-11T11:58:00,656.7354861111111,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1106536.0,21.21,120.48,2396.0,SST,2021-06-07T19:00:00,2021-11-11T06:30:00,156.47916666666666,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1106549.0,21.24,120.66,2396.0,SST,2017-05-11T00:00:00,2017-06-10T23:04:00,30.961111111111112,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1106553.0,21.41,120.48,2396.0,SST,2017-05-11T00:00:00,2017-06-10T23:04:00,30.961111111111112,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1130230.0,22.02,121.34,2396.0,SST,2017-05-11T00:01:00,2017-07-17T23:59:00,67.99861111111112,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1130232.0,22.11,121.36,2396.0,SST,2017-05-11T00:01:00,2017-07-17T23:59:00,67.99861111111112,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1106562.0,21.39,120.84,2396.0,SST,2017-05-11T00:00:00,2017-08-22T19:00:00,103.79166666666669,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1106566.0,20.37,121.1,2396.0,SST,2017-05-11T00:00:00,2017-12-17T15:00:00,220.625,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1106434.0,21.47,120.08,2396.0,SST,2017-05-03T00:01:00,2017-06-27T19:01:00,55.79166666666666,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1106437.0,21.49,120.23,2396.0,SST,2017-05-03T00:01:00,2017-06-27T19:01:00,55.79166666666666,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1092569.0,20.0,117.0,2396.0,SST,2017-05-11T00:03:00,2017-07-29T19:03:00,79.79166666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1092571.0,18.0,116.0,2396.0,SST,2017-05-11T00:03:00,2017-07-29T19:03:00,79.79166666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1092579.0,15.0,115.0,2396.0,SST,2017-05-11T00:03:00,2017-07-29T19:03:00,79.79166666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1092582.0,13.0,114.0,2396.0,SST,2017-05-11T00:03:00,2017-07-29T19:03:00,79.79166666666667,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1113083.0,15.47,116.18,2396.0,SST,2018-02-14T20:54:00,2018-02-17T09:03:00,2.50625,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1113085.0,15.92,117.04,2396.0,SST,2018-02-14T20:54:00,2018-02-17T09:03:00,2.50625,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1113147.0,14.0,115.32,2396.0,SST,2014-06-22T15:44:32,2015-10-18T15:53:11,483.0060069444445,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1130283.0,21.99,121.34,2396.0,SST,2014-06-22T15:44:32,2015-10-18T15:53:11,483.0060069444445,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1130329.0,22.03,121.32,2396.0,SST,2014-06-22T15:44:32,2015-10-18T15:53:11,483.0060069444445,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1130341.0,22.32,120.31,2396.0,SST,2020-07-03T00:00:00,2022-11-21T23:00:00,871.9583333333334,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1130387.0,22.03,121.34,2396.0,SST,2017-10-28T04:37:26,2019-02-28T04:44:56,488.0052083333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1006509.0,14.82,114.92,2396.0,SST,2019-08-07T16:03:00,2020-02-19T11:00:00,195.78958333333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1123896.0,17.5,113.5,2396.0,SST,2019-08-07T16:03:00,2020-02-19T11:00:00,195.78958333333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025615.0,15.0667,114.9717,2396.0,SST,2019-08-07T16:03:00,2020-02-19T11:00:00,195.78958333333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1025734.0,13.7567,113.7967,2396.0,SST,2019-08-07T16:03:00,2020-02-19T11:00:00,195.78958333333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1136857.0,14.9538,114.3672,2396.0,SST,2019-08-07T16:03:00,2020-02-19T11:00:00,195.78958333333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1136858.0,11.28,111.7278,2396.0,SST,2019-08-07T16:03:00,2020-02-19T11:00:00,195.78958333333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1136859.0,22.6298,120.262,2396.0,SST,2019-08-07T16:03:00,2020-02-19T11:00:00,195.78958333333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1136860.0,14.741,119.0156,2396.0,SST,2019-08-07T16:03:00,2020-02-19T11:00:00,195.78958333333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1098207.0,15.9283,112.85,2396.0,SST,2018-07-25T20:00:00,2018-09-26T09:00:00,62.54166666666666,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1098247.0,17.9,113.9983,2396.0,SST,2016-10-01T00:00:00,2017-01-03T13:00:00,94.54166666666669,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1098309.0,19.0017,114.1017,2396.0,SST,2016-10-01T00:00:00,2016-10-02T23:00:00,1.9583333333333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1127467.0,22.04,121.39,2396.0,SST,2016-10-01T00:00:00,2016-10-02T23:00:00,1.9583333333333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1129701.0,19.0,113.5,2396.0,SST,2016-10-01T00:00:00,2016-10-02T23:00:00,1.9583333333333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1129702.0,16.0,113.0,2396.0,SST,2016-10-01T00:00:00,2016-10-02T23:00:00,1.9583333333333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1136538.0,22.6292,120.2626,2396.0,SST,2016-10-01T00:00:00,2016-10-02T23:00:00,1.9583333333333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1136542.0,22.6291,120.2625,2396.0,SST,2016-10-01T00:00:00,2016-10-02T23:00:00,1.9583333333333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1136543.0,22.6288,120.2626,2396.0,SST,2016-10-01T00:00:00,2016-10-02T23:00:00,1.9583333333333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1136544.0,22.6289,120.2625,2396.0,SST,2016-10-01T00:00:00,2016-10-02T23:00:00,1.9583333333333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
1136545.0,22.6289,120.2625,2396.0,SST,2016-10-01T00:00:00,2016-10-02T23:00:00,1.9583333333333333,Sea surface temperature,K,"Temperature of the sea water at surface. The 'bulk' temperature refers to the depth of typically 2 m, the 'skin' temperature refers to within the upper 1 mm."
